LSOA21CD,AHAH_Index_Score,AHAH_Index_Rank,AHAH_Index_Percentile
S01012236,9.3312,1094,3
S01012237,10.7679,2273,6
S01012238,10.3979,1882,5
S01012239,5.7849,140,1
S01012240,9.8383,1429,4
S01012241,14.329,8030,19
S01012242,15.6106,10932,26
S01012243,13.5565,6458,16
S01012244,21.1043,23595,56
S01012245,12.7617,5013,12
S01012246,18.2084,17233,41
S01012247,23.0509,27289,64
S01012248,22.9164,27007,64
S01012249,22.4771,26262,62
S01012250,14.0095,7354,18
S01012251,4.6942,51,1
S01012252,6.0968,164,1
S01012253,8.8215,829,2
S01012254,5.7351,134,1
S01012255,11.1759,2727,7
S01012256,5.9815,155,1
S01012257,7.254,339,1
S01012258,5.9178,148,1
S01012259,4.666,50,1
S01012260,5.5973,120,1
S01012261,14.9022,9265,22
S01012262,16.8384,13870,33
S01012263,17.8642,16407,39
S01012264,11.3177,2888,7
S01012265,13.8787,7071,17
S01012266,11.2674,2837,7
S01012267,11.0521,2580,7
S01012268,18.3196,17500,42
S01012269,19.208,19541,46
S01012270,23.6373,28324,67
S01012271,22.4769,26261,62
S01012272,13.8402,7011,17
S01012273,15.6569,11042,26
S01012274,11.845,3592,9
S01012275,42.4189,41418,98
S01012276,12.7211,4944,12
S01012277,13.8459,7016,17
S01012278,30.7833,36560,86
S01012279,24.9409,30331,72
S01012280,17.5658,15698,37
S01012281,20.2247,21719,51
S01012282,7.7423,440,2
S01012283,7.5812,392,1
S01012284,15.8416,11477,27
S01012285,9.2095,1038,3
S01012286,12.5673,4675,11
S01012287,10.1102,1635,4
S01012288,12.6711,4857,12
S01012289,12.8049,5083,12
S01012290,13.2394,5858,14
S01012291,13.6422,6636,16
S01012292,9.8918,1468,4
S01012293,12.9537,5355,13
S01012294,15.1419,9846,24
S01012295,15.3941,10446,25
S01012296,37.9695,40283,95
S01012297,25.5897,31268,74
S01012298,33.9314,38584,91
S01012299,33.2484,38234,90
S01012300,8.5411,711,2
S01012301,25.6147,31305,74
S01012302,22.4468,26206,62
S01012303,24.9619,30367,72
S01012304,22.9128,27003,64
S01012305,7.9629,494,2
S01012306,13.0557,5548,14
S01012307,7.1676,322,1
S01012308,11.1997,2749,7
S01012309,19.5006,20171,48
S01012310,17.0733,14474,34
S01012311,17.4295,15352,36
S01012312,26.288,32186,76
S01012313,23.6731,28399,67
S01012314,7.7896,452,2
S01012315,4.6297,47,1
S01012316,3.355,13,1
S01012317,8.7203,790,2
S01012318,9.1945,1032,3
S01012319,16.8971,14034,33
S01012320,17.7565,16136,38
S01012321,17.7298,16072,38
S01012322,22.4087,26138,62
S01012323,19.5145,20212,48
S01012324,20.7701,22880,54
S01012325,14.6783,8793,21
S01012326,10.6198,2108,5
S01012327,15.1943,9978,24
S01012328,23.4585,28029,66
S01012329,23.2079,27583,65
S01012330,9.0615,954,3
S01012331,14.1453,7633,18
S01012332,16.2851,12570,30
S01012333,14.7548,8962,22
S01012334,13.1851,5762,14
S01012335,12.5114,4587,11
S01012336,13.3075,5979,15
S01012337,11.2012,2750,7
S01012338,21.3492,24097,57
S01012339,25.1123,30609,72
S01012340,10.495,1972,5
S01012341,21.5969,24577,58
S01012342,17.9238,16552,39
S01012343,18.6552,18273,43
S01012344,17.8537,16383,39
S01012345,14.3593,8092,19
S01012346,19.6186,20439,48
S01012347,16.8964,14031,33
S01012348,16.2625,12517,30
S01012349,12.6889,4886,12
S01012350,11.0284,2555,6
S01012351,5.9852,156,1
S01012352,6.5651,215,1
S01012353,6.7619,245,1
S01012354,28.8883,35043,83
S01012355,23.204,27575,65
S01012356,18.1137,17019,40
S01012357,14.4086,8200,20
S01012358,23.6563,28362,67
S01012359,10.2432,1734,5
S01012360,9.6271,1272,3
S01012361,10.6898,2199,6
S01012362,9.9782,1536,4
S01012363,19.5143,20208,48
S01012364,13.4978,6348,15
S01012365,12.0539,3897,10
S01012366,21.7427,24871,59
S01012367,9.9675,1531,4
S01012368,8.0913,532,2
S01012369,18.0455,16855,40
S01012370,10.3408,1839,5
S01012371,17.6073,15784,38
S01012372,12.767,5026,12
S01012373,10.2036,1705,4
S01012374,10.5135,1991,5
S01012375,10.1362,1653,4
S01012376,21.4953,24382,58
S01012377,16.847,13898,33
S01012378,23.1513,27471,65
S01012379,22.7362,26708,63
S01012380,10.0072,1557,4
S01012381,4.2584,35,1
S01012382,5.9501,151,1
S01012383,8.7724,812,2
S01012384,7.6918,427,1
S01012385,5.3842,105,1
S01012386,10.5092,1985,5
S01012387,23.159,27488,65
S01012388,21.1155,23619,56
S01012389,23.0482,27283,64
S01012390,23.4784,28067,66
S01012391,13.9262,7166,17
S01012392,7.8688,471,2
S01012393,6.3221,183,1
S01012394,4.7466,56,1
S01012395,2.0646,4,1
S01012396,3.5001,18,1
S01012397,5.0497,75,1
S01012398,5.155,80,1
S01012399,2.0114,3,1
S01012400,6.5245,209,1
S01012401,12.3387,4287,11
S01012402,17.4333,15366,37
S01012403,20.3707,22036,52
S01012404,4.088,31,1
S01012405,22.3074,25964,61
S01012406,24.532,29729,70
S01012407,21.5936,24565,58
S01012408,23.1478,27463,65
S01012409,24.2766,29320,69
S01012410,15.566,10829,26
S01012411,23.4292,27974,66
S01012412,23.3295,27790,66
S01012413,24.4143,29545,70
S01012414,24.0774,29050,69
S01012415,21.3255,24052,57
S01012416,23.6636,28377,67
S01012417,18.2909,17432,41
S01012418,24.9767,30382,72
S01012419,22.4713,26249,62
S01012420,14.682,8802,21
S01012421,18.2579,17355,41
S01012422,19.9994,21271,50
S01012423,19.4339,20034,47
S01012424,9.588,1242,3
S01012425,7.8387,464,2
S01012426,9.6642,1299,4
S01012427,11.2834,2853,7
S01012428,8.4148,647,2
S01012429,7.1645,320,1
S01012430,10.3249,1822,5
S01012431,9.0585,951,3
S01012432,6.7506,244,1
S01012433,7.6292,404,1
S01012434,9.7244,1342,4
S01012435,17.2404,14906,35
S01012436,11.6946,3384,8
S01012437,18.3324,17533,42
S01012438,16.8597,13934,33
S01012439,13.3291,6007,15
S01012440,12.7456,4986,12
S01012441,22.4038,26131,62
S01012442,16.0604,12008,29
S01012443,15.9967,11847,28
S01012444,13.7512,6841,17
S01012445,13.3745,6101,15
S01012446,17.9521,16629,39
S01012447,21.4782,24338,58
S01012448,15.537,10753,26
S01012449,17.2716,14979,36
S01012450,16.2514,12491,30
S01012451,7.1603,319,1
S01012452,13.3667,6091,15
S01012453,12.1083,3967,10
S01012454,14.8147,9081,22
S01012455,11.8749,3629,9
S01012456,13.013,5456,13
S01012457,12.9189,5295,13
S01012458,10.4522,1927,5
S01012459,13.9639,7250,17
S01012460,11.8682,3620,9
S01012461,10.1875,1686,4
S01012462,10.3268,1824,5
S01012463,10.7989,2300,6
S01012464,15.2914,10199,24
S01012465,14.7955,9048,22
S01012466,14.5122,8417,20
S01012467,14.8803,9213,22
S01012468,12.8504,5164,13
S01012469,12.3157,4255,10
S01012470,14.6876,8811,21
S01012471,12.019,3849,10
S01012472,14.9203,9305,22
S01012473,13.0645,5567,14
S01012474,16.5066,13099,31
S01012475,14.9016,9263,22
S01012476,14.8386,9131,22
S01012477,15.3063,10241,25
S01012478,15.9978,11850,28
S01012479,14.3026,7973,19
S01012480,9.6629,1298,4
S01012481,28.9482,35097,83
S01012482,18.1272,17048,40
S01012483,23.1384,27441,65
S01012484,19.3985,19956,47
S01012485,9.9937,1551,4
S01012486,7.3375,349,1
S01012487,15.9961,11846,28
S01012488,15.967,11787,28
S01012489,19.0359,19140,45
S01012490,20.7702,22881,54
S01012491,14.079,7491,18
S01012492,16.546,13189,31
S01012493,13.2712,5914,14
S01012494,11.5883,3243,8
S01012495,11.5679,3223,8
S01012496,12.8004,5073,12
S01012497,15.8921,11604,28
S01012498,14.6657,8764,21
S01012499,14.6557,8742,21
S01012500,14.7168,8877,21
S01012501,16.3268,12669,30
S01012502,15.0918,9711,23
S01012503,15.7577,11269,27
S01012504,17.3392,15136,36
S01012505,12.3523,4314,11
S01012506,15.8418,11478,27
S01012507,11.6953,3386,8
S01012508,12.7153,4931,12
S01012509,13.0519,5543,13
S01012510,12.4528,4491,11
S01012511,13.0885,5605,14
S01012512,11.1885,2736,7
S01012513,15.0668,9646,23
S01012514,16.9672,14205,34
S01012515,11.9143,3693,9
S01012516,12.7201,4942,12
S01012517,13.2284,5839,14
S01012518,27.7684,33918,80
S01012519,26.2963,32196,76
S01012520,11.5952,3253,8
S01012521,28.1108,34256,81
S01012522,14.6988,8837,21
S01012523,12.7506,4995,12
S01012524,20.5568,22445,53
S01012525,20.9945,23369,55
S01012526,16.7959,13755,33
S01012527,15.8387,11466,27
S01012528,13.634,6621,16
S01012529,12.9785,5392,13
S01012530,12.8099,5088,12
S01012531,16.865,13950,33
S01012532,15.9426,11714,28
S01012533,12.8907,5248,13
S01012534,14.6742,8782,21
S01012535,20.8386,23017,54
S01012536,17.107,14561,35
S01012537,15.0392,9588,23
S01012538,16.2821,12560,30
S01012539,18.565,18071,43
S01012540,19.7138,20652,49
S01012541,19.7288,20680,49
S01012542,17.5013,15535,37
S01012543,15.9696,11793,28
S01012544,14.5445,8499,20
S01012545,17.0932,14535,35
S01012546,15.2975,10216,24
S01012547,17.0159,14326,34
S01012548,18.031,16824,40
S01012549,13.917,7150,17
S01012550,13.7696,6876,17
S01012551,16.7405,13635,32
S01012552,11.0097,2537,6
S01012553,12.975,5386,13
S01012554,15.6165,10948,26
S01012555,16.5295,13151,31
S01012556,16.3972,12834,31
S01012557,12.9923,5419,13
S01012558,13.357,6069,15
S01012559,13.2612,5897,14
S01012560,13.6592,6669,16
S01012561,13.4586,6262,15
S01012562,11.254,2820,7
S01012563,14.7991,9055,22
S01012564,10.5124,1989,5
S01012565,11.959,3760,9
S01012566,24.7773,30100,71
S01012567,10.575,2059,5
S01012568,9.9466,1517,4
S01012569,11.5205,3163,8
S01012570,23.3442,27819,66
S01012571,25.579,31245,74
S01012572,20.8669,23080,55
S01012573,21.2618,23914,57
S01012574,17.7039,16008,38
S01012575,15.0473,9610,23
S01012576,10.6447,2133,5
S01012577,8.201,567,2
S01012578,9.4285,1150,3
S01012579,20.9318,23216,55
S01012580,22.0935,25562,60
S01012581,19.1089,19309,46
S01012582,15.2453,10096,24
S01012583,15.9126,11639,28
S01012584,12.0705,3923,10
S01012585,16.7637,13675,33
S01012586,20.0975,21469,51
S01012587,17.9072,16511,39
S01012588,31.717,37244,88
S01012589,20.9677,23303,55
S01012590,19.8597,20966,50
S01012591,19.2048,19534,46
S01012592,15.1854,9964,24
S01012593,28.7243,34879,82
S01012594,22.6282,26525,63
S01012595,23.5681,28199,67
S01012596,20.0646,21399,51
S01012597,18.2666,17375,41
S01012598,14.0874,7515,18
S01012599,21.8621,25103,59
S01012600,19.2178,19564,46
S01012601,15.9939,11843,28
S01012602,22.6249,26518,63
S01012603,13.2935,5957,14
S01012604,18.736,18464,44
S01012605,16.1325,12193,29
S01012606,26.5704,32522,77
S01012607,16.9203,14091,34
S01012608,18.7994,18614,44
S01012609,17.8549,16385,39
S01012610,14.2165,7790,19
S01012611,21.6272,24645,58
S01012612,21.1953,23779,56
S01012613,19.5519,20281,48
S01012614,22.0382,25453,60
S01012615,11.6165,3274,8
S01012616,14.315,7996,19
S01012617,16.4525,12972,31
S01012618,13.9023,7117,17
S01012619,19.3444,19833,47
S01012620,11.8876,3649,9
S01012621,10.4267,1904,5
S01012622,11.3506,2935,7
S01012623,11.4488,3054,8
S01012624,14.5051,8402,20
S01012625,13.7078,6756,16
S01012626,12.6518,4821,12
S01012627,13.2567,5892,14
S01012628,11.1987,2747,7
S01012629,13.699,6741,16
S01012630,22.9383,27045,64
S01012631,10.7587,2266,6
S01012632,17.115,14580,35
S01012633,16.8387,13872,33
S01012634,11.7807,3500,9
S01012635,14.087,7514,18
S01012636,17.1945,14788,35
S01012637,10.3025,1796,5
S01012638,9.4763,1177,3
S01012639,16.3793,12795,30
S01012640,18.7844,18575,44
S01012641,20.98,23334,55
S01012642,25.9696,31763,75
S01012643,31.4651,37060,87
S01012644,22.8658,26912,64
S01012645,28.7812,34931,82
S01012646,28.704,34852,82
S01012647,27.8925,34041,80
S01012648,17.0984,14543,35
S01012649,17.0152,14323,34
S01012650,28.4778,34624,82
S01012651,23.8845,28748,68
S01012652,25.3296,30902,73
S01012653,22.6055,26484,63
S01012654,17.8696,16418,39
S01012655,18.7068,18395,44
S01012656,15.0789,9672,23
S01012657,15.5153,10707,26
S01012658,19.1858,19489,46
S01012659,13.8179,6970,17
S01012660,13.011,5448,13
S01012661,33.654,38453,91
S01012662,14.6756,8787,21
S01012663,17.7503,16122,38
S01012664,26.577,32527,77
S01012665,12.8949,5253,13
S01012666,14.0519,7446,18
S01012667,14.2908,7950,19
S01012668,20.3774,22057,52
S01012669,22.6211,26512,63
S01012670,21.0141,23411,55
S01012671,13.6654,6683,16
S01012672,12.0857,3937,10
S01012673,11.6885,3375,8
S01012674,11.2749,2843,7
S01012675,12.3602,4324,11
S01012676,11.9803,3796,9
S01012677,15.1804,9949,24
S01012678,16.0933,12093,29
S01012679,12.7949,5058,12
S01012680,13.6753,6706,16
S01012681,9.7767,1379,4
S01012682,9.2337,1049,3
S01012683,8.6239,743,2
S01012684,7.6613,421,1
S01012685,8.0822,526,2
S01012686,12.5272,4614,11
S01012687,12.4302,4452,11
S01012688,19.5856,20348,48
S01012689,11.4008,2990,8
S01012690,15.4838,10638,25
S01012691,9.9874,1547,4
S01012692,9.4028,1135,3
S01012693,12.4285,4451,11
S01012694,16.5097,13110,31
S01012695,17.641,15880,38
S01012696,20.0055,21287,50
S01012697,14.9684,9413,23
S01012698,26.871,32900,78
S01012699,18.6106,18171,43
S01012700,22.3773,26087,62
S01012701,14.6584,8749,21
S01012702,13.5626,6469,16
S01012703,16.5471,13193,31
S01012704,16.5062,13098,31
S01012705,20.604,22533,53
S01012706,14.454,8291,20
S01012707,14.6676,8770,21
S01012708,13.3324,6011,15
S01012709,12.4676,4513,11
S01012710,14.8994,9257,22
S01012711,14.3365,8046,19
S01012712,11.4658,3078,8
S01012713,17.2754,14987,36
S01012714,14.7854,9029,22
S01012715,20.2079,21684,51
S01012716,9.6481,1283,4
S01012717,24.7798,30107,71
S01012718,31.4781,37072,87
S01012719,21.0524,23492,56
S01012720,29.4537,35543,84
S01012721,17.4184,15323,36
S01012722,11.5173,3157,8
S01012723,11.5936,3247,8
S01012724,10.9107,2439,6
S01012725,17.2772,14994,36
S01012726,12.0133,3843,10
S01012727,14.7475,8948,21
S01012728,9.9385,1511,4
S01012729,20.1466,21562,51
S01012730,14.829,9111,22
S01012731,14.3854,8148,20
S01012732,14.0996,7536,18
S01012733,32.9836,38070,90
S01012734,28.3206,34475,81
S01012735,15.9851,11821,28
S01012736,21.5788,24546,58
S01012737,19.6757,20566,49
S01012738,19.1741,19454,46
S01012739,25.3765,30978,73
S01012740,21.1255,23641,56
S01012741,21.1065,23601,56
S01012742,20.8887,23126,55
S01012743,21.8032,24993,59
S01012744,24.0022,28920,68
S01012745,20.3256,21930,52
S01012746,23.8682,28726,68
S01012747,17.3499,15159,36
S01012748,14.7228,8892,21
S01012749,15.7808,11335,27
S01012750,19.3789,19906,47
S01012751,17.5366,15631,37
S01012752,14.2834,7940,19
S01012753,14.7967,9052,22
S01012754,13.7127,6771,16
S01012755,12.734,4967,12
S01012756,18.1715,17146,41
S01012757,12.6418,4800,12
S01012758,18.8861,18815,45
S01012759,16.3535,12732,30
S01012760,23.3498,27830,66
S01012761,19.2354,19613,46
S01012762,17.6101,15792,38
S01012763,19.9155,21075,50
S01012764,19.3862,19926,47
S01012765,17.3917,15265,36
S01012766,17.9091,16515,39
S01012767,25.9616,31755,75
S01012768,28.4474,34599,82
S01012769,18.4363,17781,42
S01012770,19.3782,19903,47
S01012771,16.7379,13628,32
S01012772,15.2322,10068,24
S01012773,14.6037,8632,21
S01012774,15.8952,11610,28
S01012775,21.4189,24233,57
S01012776,12.801,5074,12
S01012777,21.7554,24891,59
S01012778,12.714,4928,12
S01012779,12.1028,3960,10
S01012780,16.2599,12510,30
S01012781,19.9351,21133,50
S01012782,13.2199,5825,14
S01012783,12.4833,4541,11
S01012784,15.7339,11208,27
S01012785,14.314,7992,19
S01012786,19.754,20741,49
S01012787,18.7505,18502,44
S01012788,17.5332,15620,37
S01012789,16.9305,14113,34
S01012790,17.2946,15027,36
S01012791,12.5138,4596,11
S01012792,16.4491,12965,31
S01012793,27.3666,33497,79
S01012794,11.0194,2548,6
S01012795,11.0027,2530,6
S01012796,12.2766,4204,10
S01012797,11.2718,2841,7
S01012798,9.1651,1015,3
S01012799,9.9672,1530,4
S01012800,11.0072,2536,6
S01012801,9.5765,1231,3
S01012802,10.5058,1982,5
S01012803,18.865,18772,45
S01012804,13.803,6938,17
S01012805,10.8699,2390,6
S01012806,15.3756,10396,25
S01012807,9.8202,1419,4
S01012808,13.7251,6791,16
S01012809,27.4922,33623,79
S01012810,16.0128,11897,28
S01012811,11.4964,3123,8
S01012812,12.8837,5230,13
S01012813,13.5209,6402,16
S01012814,21.0819,23542,56
S01012815,22.8848,26949,64
S01012816,19.1883,19500,46
S01012817,23.5891,28242,67
S01012818,18.7449,18488,44
S01012819,19.7714,20789,49
S01012820,18.5501,18040,43
S01012821,26.2407,32114,76
S01012822,17.2218,14853,35
S01012823,16.6588,13457,32
S01012824,18.511,17940,43
S01012825,20.4734,22273,53
S01012826,13.2367,5857,14
S01012827,18.6637,18297,43
S01012828,19.5898,20357,48
S01012829,18.2498,17335,41
S01012830,15.1071,9753,23
S01012831,20.294,21859,52
S01012832,12.2065,4107,10
S01012833,15.7711,11314,27
S01012834,14.9774,9436,23
S01012835,18.3065,17465,41
S01012836,21.0301,23441,55
S01012837,19.167,19437,46
S01012838,16.9026,14048,33
S01012839,18.2767,17396,41
S01012840,15.4945,10669,26
S01012841,14.6579,8747,21
S01012842,14.6142,8651,21
S01012843,13.909,7127,17
S01012844,12.367,4338,11
S01012845,18.5127,17943,43
S01012846,25.6147,31304,74
S01012847,15.7641,11289,27
S01012848,16.4686,13017,31
S01012849,14.2717,7911,19
S01012850,13.8469,7019,17
S01012851,17.8471,16359,39
S01012852,14.637,8694,21
S01012853,15.8426,11480,27
S01012854,18.6066,18158,43
S01012855,18.4435,17801,42
S01012856,15.7944,11361,27
S01012857,18.415,17720,42
S01012858,16.6595,13460,32
S01012859,16.4895,13066,31
S01012860,13.6222,6597,16
S01012861,17.6873,15973,38
S01012862,23.4493,28008,66
S01012863,32.0306,37450,88
S01012864,20.6192,22571,53
S01012865,11.8175,3554,9
S01012866,13.9454,7209,17
S01012867,17.2235,14860,35
S01012868,16.7914,13743,33
S01012869,17.1676,14709,35
S01012870,11.9088,3684,9
S01012871,13.685,6718,16
S01012872,15.2965,10210,24
S01012873,18.8701,18783,45
S01012874,11.7653,3479,9
S01012875,13.3701,6096,15
S01012876,12.1727,4057,10
S01012877,11.9877,3804,9
S01012878,18.7078,18397,44
S01012879,22.6517,26570,63
S01012880,14.6883,8813,21
S01012881,19.0222,19111,45
S01012882,16.1974,12366,29
S01012883,17.0282,14363,34
S01012884,16.4613,13004,31
S01012885,16.3683,12771,30
S01012886,14.0784,7490,18
S01012887,19.1654,19432,46
S01012888,16.4785,13038,31
S01012889,18.5212,17961,43
S01012890,17.8917,16469,39
S01012891,18.1241,17040,40
S01012892,13.0271,5479,13
S01012893,10.8071,2314,6
S01012894,25.5922,31269,74
S01012895,29.0257,35164,83
S01012896,21.1739,23745,56
S01012897,15.1726,9928,24
S01012898,22.6253,26519,63
S01012899,20.6927,22725,54
S01012900,20.6855,22711,54
S01012901,24.8351,30190,71
S01012902,21.8926,25178,60
S01012903,19.8664,20975,50
S01012904,16.3477,12714,30
S01012905,17.4114,15309,36
S01012906,14.962,9395,23
S01012907,14.0101,7356,18
S01012908,11.393,2979,7
S01012909,14.2182,7792,19
S01012910,13.5173,6393,15
S01012911,17.6022,15771,37
S01012912,15.355,10342,25
S01012913,14.2195,7797,19
S01012914,12.44,4470,11
S01012915,13.9844,7303,18
S01012916,21.5835,24551,58
S01012917,17.1366,14627,35
S01012918,17.1067,14559,35
S01012919,14.9381,9353,22
S01012920,16.243,12473,30
S01012921,15.4582,10586,25
S01012922,18.099,16978,40
S01012923,16.9067,14060,33
S01012924,21.8439,25066,59
S01012925,21.0287,23436,55
S01012926,20.4875,22301,53
S01012927,23.5532,28180,67
S01012928,47.093,42064,99
S01012929,19.4649,20100,48
S01012930,32.0652,37475,88
S01012931,15.091,9710,23
S01012932,13.3585,6074,15
S01012933,13.4413,6230,15
S01012934,16.4382,12939,31
S01012935,12.6676,4849,12
S01012936,13.687,6723,16
S01012937,11.7509,3456,9
S01012938,11.8898,3651,9
S01012939,12.5583,4657,11
S01012940,12.488,4552,11
S01012941,11.9677,3771,9
S01012942,15.4661,10602,25
S01012943,14.3584,8087,19
S01012944,13.2861,5934,14
S01012945,24.8171,30159,71
S01012946,13.8109,6956,17
S01012947,12.8773,5211,13
S01012948,22.2858,25920,61
S01012949,21.6692,24729,58
S01012950,24.7167,30006,71
S01012951,21.6578,24703,58
S01012952,16.6711,13487,32
S01012953,26.533,32478,77
S01012954,30.6384,36445,86
S01012955,21.2367,23874,56
S01012956,14.2921,7954,19
